survived,num__age,num__sibsp,num__parch,num__familiares,fare__fare,cat__sex_male,cat__embarked_Q,cat__embarked_S,cat__titulo_Miss,cat__titulo_Mr,cat__titulo_Mrs,cat__titulo_Otro,cat__pclass_2,cat__pclass_3
0,0.998660040995198,-0.47454519624983954,0.7676298785983874,0.059159876663617696,-0.12717266791993012,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.7156689375897483,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.1485253917280838,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.27479992432932565,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8160407306065733,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.9115299069915874,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7165619336211217,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-2.0434943206133864,3.1548090514635256,0.7676298785983874,2.5396987052416584,0.7678594338107121,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-1.477512113802487,-0.47454519624983954,2.0089333664952354,0.6792945838081278,0.11044794172866994,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1.512288893676089,-0.47454519624983954,0.7676298785983874,0.059159876663617696,1.0976780669265336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0694078168465604,0.4327933656785018,4.491540342288931,2.5396987052416584,0.4146557174979072,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.6396348902085418,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.34156737843370105,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.13330437262660078,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.1248955097361604,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,2.201372230468359,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5975333003696796,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-1.831250993059299,3.1548090514635256,0.7676298785983874,2.5396987052416584,0.457519539438721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-2.0434943206133864,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.48145578049281335,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.6285388035861378,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.798539974052802,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.847633351211547,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5100012756239033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.840782131140225,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.806763380796033,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.8928015580499844,2.2474704895351842,0.7676298785983874,1.9195639980971482,0.32384119624754826,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.4231466961033725,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.4432836100273541,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-3.0585777291682934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.4718522917343777,6.784163299176891,2.0089333664952354,5.64037224096421,1.3361591794576348,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.48492081860787195,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.19260305647698941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-1.477512113802487,3.1548090514635256,2.0089333664952354,3.1598334123861687,0.5322916934007406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-2.0434943206133864,1.340131927606843,0.7676298785983874,1.299429290952638,0.750263780890198,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-1.831250993059299,-0.47454519624983954,2.0089333664952354,0.6792945838081278,0.1800041951014629,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.503425610035661,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.0011105492142125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.15251664181290334,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.16405229962564447,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1.0694078168465604,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.36526093570402607,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.7156689375897483,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.16405229962564447,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.14968673077884892,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-0.7700343552888627,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.806763380796033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-1.9019987689106614,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.3444394801955362,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.998660040995198,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.4082334475616762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.989128902914272,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.097794920021772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.5646422478060975,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.8571644892924731,-0.47454519624983954,0.7676298785983874,0.059159876663617696,-0.7445391097425897,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.5224171398090941,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.41629547603205047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.13330437262660078,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.6307359423566569,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.8174353651092755,6.784163299176891,2.0089333664952354,5.64037224096421,1.3361591794576348,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.29118228248157374,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.9787286015064478,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.1047817047722417,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8828741679067217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.840782131140225,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.9727465447620238,-0.47454519624983954,0.7676298785983874,0.059159876663617696,-0.5401781836878246,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.14968673077884892,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.1423794216910609,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.27479992432932565,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.023546289947323752,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.9822776828429499,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.7156689375897483,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5198636196706229,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.41629547603205047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.9050797531497122,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.3619300583329362,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.1329851701219792,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8797405693934278,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.267501589230375,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.8189865811572414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.07893895492748648,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.834129231109428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.2040521484779632,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.798539974052802,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.8571644892924731,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.3819897971587497,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.14968673077884892,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.4303920040723752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5368057694182641,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-0.9822776828429499,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.2040521484779632,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.493894471954735,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.20829701502904488,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5741733858870235,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.5989745568795648,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.6455926003653025,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5368057694182641,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.663912691511819,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8797405693934278,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.840782131140225,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-1.66357876429157,2.2474704895351842,0.7676298785983874,1.9195639980971482,0.32384119624754826,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.3619300583329362,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.5221510751129648,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.06255659677523837,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8160407306065733,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,2.0598766787656344,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.29746598596845064,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-1.7605032172079365,3.1548090514635256,2.0089333664952354,3.1598334123861687,0.5322916934007406,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.41629547603205047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5368057694182641,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.4870432518834129,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8428609376877135,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.998660040995198,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.3444394801955362,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-1.5482598896538493,-0.47454519624983954,2.0089333664952354,0.6792945838081278,0.35395586016517094,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5368057694182641,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.22043450663021133,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3886024739916458,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-1.0883993466199935,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.23166125968823223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.6794772021991187,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.16405229962564447,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.06255659677523837,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5368057694182641,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8955045384601199,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8828741679067217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.998660040995198,1.340131927606843,-0.4736736092984604,0.6792945838081278,1.5989745568795648,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.3455477001806881,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8160407306065733,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.41629547603205047,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-0.2286058134653583,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.503425610035661,0.4327933656785018,0.7676298785983874,0.6792945838081278,1.0515683442816504,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1.7061377995088223,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.3444394801955362,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8797405693934278,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.06255659677523837,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.5401781836878246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,2.2721200063197213,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.36526093570402607,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.00819117907612406,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.12717266791993012,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.7864167134411107,-0.47454519624983954,2.0089333664952354,0.6792945838081278,0.09534793704965058,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,-0.06255659677523837,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-0.1800831698720664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.973898319447221,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.4685301291949246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.5584783893656837,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.3619300583329362,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,3.3852937438182273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.4231466961033725,-0.47454519624983954,0.7676298785983874,0.059159876663617696,0.3444394801955362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.5646422478060975,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-1.9019987689106614,3.1548090514635256,2.0089333664952354,3.1598334123861687,0.5322916934007406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.5646422478060975,0.4327933656785018,0.7676298785983874,0.6792945838081278,1.4743073772537167,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.7156689375897483,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-3.0585777291682934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.5224171398090941,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5368057694182641,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.9822776828429499,3.1548090514635256,0.7676298785983874,2.5396987052416584,0.7678594338107121,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.3455477001806881,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.8160407306065733,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.989128902914272,-0.47454519624983954,0.7676298785983874,0.059159876663617696,2.14527242190355,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.3619300583329362,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.0186331792044068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.2292977902706395,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5198636196706229,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.3455477001806881,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-3.0585777291682934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.7864167134411107,-0.47454519624983954,0.7676298785983874,0.059159876663617696,0.06007112543995847,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.503425610035661,-0.47454519624983954,0.7676298785983874,0.059159876663617696,0.4770416648490861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.5224171398090941,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,2.342867782171084,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.452419049919151,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0694078168465604,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.24873361697075622,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-3.0585777291682934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-1.6190076655052117,3.1548090514635256,0.7676298785983874,2.5396987052416584,0.457519539438721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.3619300583329362,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.0971716406458445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,2.4843633338738087,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.13330437262660078,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.806763380796033,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.9822776828429499,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.6307359423566569,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,2.413615558022446,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.3444394801955362,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.22043450663021133,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7165619336211217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.6307359423566569,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.8571644892924731,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.27479992432932565,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.464014258564117,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.7700343552888627,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.6111475224786775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3429588030007618,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.41629547603205047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.6967178907118832,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.41629547603205047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.05912957768910492,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.4082334475616762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.4516693639577317,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8823470582632056,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.9727465447620238,0.4327933656785018,2.0089333664952354,1.299429290952638,2.132408321022389,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.7768855753601847,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5036031274312862,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1.4231466961033725,-0.47454519624983954,0.7676298785983874,0.059159876663617696,2.6363132839087284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.5224171398090941,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.3163175545678154,1.340131927606843,-0.4736736092984604,0.6792945838081278,0.23352593393921808,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-3.0585777291682934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.38278544498532663,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.47289369671314047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-2.049154142681495,0.4327933656785018,2.0089333664952354,1.299429290952638,2.132408321022389,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.29118228248157374,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.812289926928167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.9115299069915874,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.7938227894866787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.00819117907612406,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.26497567234198965,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.1326493972880125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.41629547603205047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.5182728441543658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.840782131140225,1.340131927606843,2.0089333664952354,1.9195639980971482,2.6962534687059603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.27479992432932565,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.3444394801955362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.13330437262660078,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.9279122651438356,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.35395586016517094,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-0.27479992432932565,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.806763380796033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.41629547603205047,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.3444394801955362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.7061377995088223,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.2624619586252086,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1,0.07893895492748648,-0.47454519624983954,2.0089333664952354,0.6792945838081278,2.218822021910339,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.7156689375897483,0.4327933656785018,0.7676298785983874,0.6792945838081278,2.010033264475824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8797405693934278,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
